shopID,wineID,wineName,shopName,shopAddress
200199,100199,Sequum 2013 Four Soil Mélange Cabernet Sauvignon (Napa Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200200,100200,Sierra Starr 2014 Rising Starr Estate Bottled Cabernet Franc (Nevada County),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200201,100201,Tenuta di Sesta 2011 Riserva (Brunello di Montalcino),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200202,100202,Terlan 2014 Nova Domus Riserva White (Alto Adige),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200203,100203,Yatir 2011 Syrah (Judean Hills),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200204,100204,Adega Cooperativa de Borba 2012 Montes Claros Garrafeira Red (Alentejo),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200205,100205,J. Lohr 2014 Gesture G-S-M (Paso Robles),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200206,100206,J. Lohr 2015 October Night Chardonnay (Arroyo Seco),Liquor Land,"32 E Green St, Champaign, IL 61820"
200207,100207,Courtney Benham 2014 Cabernet Sauvignon (Napa Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200208,100208,Del Carlo Winery 2014 Home Ranch Teldeschi Vineyards Century Old Vine Zinfandel (Dry Creek Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200209,100209,Delaire Graff 2013 Reserve White (Coastal Region),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200210,100210,Domaine St Pierre 2014 Red (Côtes du Rhône),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200211,100211,Eikendal 2014 Chardonnay (Western Cape),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200212,100212,Famille Perrin 2013 Les Christins Red (Vacqueyras),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200213,100213,Matarromera 2015 Fermentado en Barrica Verdejo (Rueda),Liquor Land,"32 E Green St, Champaign, IL 61820"
200214,100214,MCV 2014 1105 Red (Paso Robles),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200215,100215,Mounts 2014 Verah Red (Dry Creek Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200216,100216,Or Haganuz 2014 French Blend Red (Galilee),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200217,100217,Podere Scopetone 2012 Brunello di Montalcino,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200218,100218,Quinta de Foz de Arouce 2013 Red (Beira Atlantico),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200219,100219,Robert Mondavi 2015 Fumé Blanc (Napa Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200220,100220,Samuel Tinon 2015 Megyer Dry Furmint (Tokaj),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200221,100221,Sixteen by Twenty 2014 Chardonnay (Sonoma Coast),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200222,100222,St. Pauls 2014 Passion Riserva Pinot Bianco (Alto Adige),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200223,100223,Talenti 2011 Trentennale (Brunello di Montalcino),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200224,100224,Terlan 2015 Pinot Bianco (Alto Adige),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200225,100225,Mendel 2014 Lunta Malbec (Luján de Cuyo),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200226,100226,Oldenburg 2013 Chardonnay (Stellenbosch),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200227,100227,Oldenburg 2014 Chenin Blanc (Stellenbosch),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200228,100228,Wagner 2006 Grace House Pinot Noir (Finger Lakes),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200229,100229,Treleaven 2006 Semi-Dry Riesling (Cayuga Lake),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200230,100230,Benessere 2005 Costa Del Sol Red (Napa Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200231,100231,Bloomer Creek 2006 Gewürztraminer (Finger Lakes),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200232,100232,Andean Sky 2007 Bonarda (Mendoza),Liquor Land,"32 E Green St, Champaign, IL 61820"
200233,100233,Angove's 2006 Red Belly Black Shiraz (South Australia),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200234,100234,Silvan Ridge 2006 Reserve Pinot Noir (Willamette Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200235,100235,Talamonti 2007 Cerasuolo Rosè (Montepulciano d'Abruzzo),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200236,100236,Testarossa 2006 Thompson Vineyard Syrah (Santa Barbara County),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200237,100237,Meeker 2004 Kiss Ridge Vineyard Cabernet Sauvignon (Diamond Mountain District),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200238,100238,Consorzio Vini Tipici di San Marino NV Moscato (San Marino),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200239,100239,D'Arenberg 2006 The Derelict Vineyard Grenache (McLaren Vale),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200240,100240,Dogwood 2005 Cabernet Sauvignon (Mendocino),Liquor Land,"32 E Green St, Champaign, IL 61820"
200241,100241,Domaine du Tariquet 2007 Ugni Blanc-Colombard (Vin de Pays des Côtes de Gascogne),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200242,100242,Falcor 2005 Sangiovese (Napa Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200243,100243,Hayman & Hill 2007 Reserve Selection Chardonnay (Russian River Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200244,100244,Hermann J. Wiemer 2002 Blanc de Blanc Chardonnay (Finger Lakes),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200245,100245,J. & F. Lurton 2007 Herederos de François Lurton Villafrance de Duero Red (Vino de la Tierra de Castilla y León),Liquor Land,"32 E Green St, Champaign, IL 61820"
200246,100246,Finca Las Moras 2007 Reserve Chardonnay (San Juan),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200247,100247,Long Flat 2006 Destinations Sauvignon Blanc (Adelaide Hills),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200248,100248,Work 2004 Reserve Merlot (Sonoma Mountain),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200249,100249,Amity 2006 Estate Single Vineyard Pinot Noir (Willamette Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200250,100250,Autumn Hill 2007 Petit Verdot-Merlot Red (Monticello),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200251,100251,Blue Rock 2005 Estate Cabernet Sauvignon (Alexander Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200252,100252,Cherry Hill 2006 Papillon Estate Pinot Noir (Willamette Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200253,100253,Cloud 9 2006 Seity Zinfandel (Amador County),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200254,100254,Cueva de las Manos 2007 Reserve Malbec (Luján de Cuyo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200255,100255,David Fulton 2008 Petite Sirah (St. Helena),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200256,100256,Esterlina 2009 Reserva Pinot Noir (Cole Ranch),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200257,100257,Goats do Roam Wine Co. 2008 Goat-Roti Syrah-Viognier (Coastal Region),Liquor Land,"32 E Green St, Champaign, IL 61820"
200258,100258,Graham Beck 2007 The William Red (Coastal Region),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200259,100259,Hartenberg 2007 Cabernet Sauvignon (Stellenbosch),Liquor Land,"32 E Green St, Champaign, IL 61820"
200260,100260,Vignobles 46N118 2007 Noir 46 Malbec (Cahors),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200261,100261,Willamette Valley Vineyards 2009 Estate Pinot Noir (Willamette Valley),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200262,100262,Algodon 2008 Estate Blend Gran Reserva Red,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200263,100263,Beaver Creek 2008 Fairytale Red (Napa Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200264,100264,Byron 2009 Monument Pinot Noir (Santa Maria Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200265,100265,Jardin 2007 Syrah (Stellenbosch),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200266,100266,Jardin 2009 Nine Yards Chardonnay (Stellenbosch),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200267,100267,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200268,100268,Lungarotti 2007 Torre di Giano Vigna il Pino White (Torgiano),Liquor Land,"32 E Green St, Champaign, IL 61820"
200269,100269,Marchesi Fumanelli 2005 Terso White (Veneto),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200270,100270,Mariell 2009 Blaufränkisch (Leithaberg),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200271,100271,Livio Felluga 2009 Friulano (Colli Orientali del Friuli),Liquor Land,"32 E Green St, Champaign, IL 61820"
200272,100272,My Big Fat Greek Wine 2010 Assyrtico (Santorini),Liquor Land,"32 E Green St, Champaign, IL 61820"
200273,100273,Nals Margreid 2010 Sirmian Pinot Bianco (Alto Adige),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200274,100274,O. Fournier 2007 B Crux Red (Uco Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200275,100275,Pico Maccario 2010 Estrosa White (Monferrato),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200276,100276,Sottano 2009 Reserva de Familia Cabernet Sauvignon (Mendoza),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200277,100277,St. Francis 2009 Old Vines Zinfandel (Sonoma County),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200278,100278,Trailhead 2010 Cabernet Sauvignon (Napa Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200279,100279,Erath 2009 Bishop Creek Pinot Noir,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200280,100280,Franz Haas 2009 Sauvignon (Alto Adige),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200281,100281,Forstreiter 2012 Schiefer Reserve Grüner Veltliner (Kremstal),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200282,100282,Cambria 2011 Bench Break Vineyard Pinot Noir (Santa Maria Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200283,100283,I Giusti e Zanza 2009 Dulcamara Red (Toscana),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200284,100284,J. Christopher 2011 Bella Vida Vineyard Unfiltered Pinot Noir (Dundee Hills),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200285,100285,Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200286,100286,Salomon-Undhof 2011 Steiner Kögl Erste Lage Riesling (Kremstal),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200287,100287,Talley 2011 Rincon Vineyard Pinot Noir (Arroyo Grande Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200288,100288,Acústic 2010 Braó Vinyes Velles Carignan-Grenache (Montsant),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200289,100289,Josef Schmid 2011 Kremser Gebling Erste Lage Grüner Veltliner (Kremstal),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200290,100290,Parallel 2010 Fortune Teller Cabernet Sauvignon (Napa Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200291,100291,Château Lafon-Rochet 2011 Saint-Estèphe,Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200292,100292,Dionigi 2006 Sagrantino di Montefalco,Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200293,100293,Domaine Daniel Dugois 2006 Vin Jaune Savagnin (Arbois),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200294,100294,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200295,100295,Finca Sophenia 2011 Synthesis Malbec (Tupungato),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200296,100296,Treana 2008 Treana Red Cabernet Sauvignon-Syrah (Paso Robles),Liquor Land,"32 E Green St, Champaign, IL 61820"
200297,100297,Ventisquero 2008 Grey [Glacier] Single Block Trinidad Vineyard Cabernet Sauvignon (Maipo Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200298,100298,Aquinas 2008 Cabernet Sauvignon (Napa Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200299,100299,Arboleda 2009 Cabernet Sauvignon (Aconcagua Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200300,100300,Attilio Ghisolfi 2007 Pinay Red (Langhe),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200301,100301,Benessere 2007 Estate Sangiovese (Napa Valley),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200302,100302,Buried Cane 2009 Whiteline No Oak Chardonnay (Columbia Valley (WA)),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200303,100303,Cantina del Nebbiolo 2008 Roero,Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200304,100304,Cascina Adelaide 2005 4 Vigne (Barolo),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200305,100305,Cascina La Ghersa 2004 Vignassa (Barbera d'Asti Superiore Nizza),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200306,100306,Claudia Springs 2007 Zinfandel (Mendocino County),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200307,100307,Cramele Recas 2009 Chardonnay (Recas),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200308,100308,Domaine Bertagna 2009 Les Dames Huguettes (Côte de Nuits-Villages),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200309,100309,Domaine Sigalas 2010 Asirtiko Athiri White (Santorini),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200310,100310,Socré 2006 Nebbiolo (Langhe),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200311,100311,Boffa 2006 Nebbiolo (Langhe),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200312,100312,Otto's Constant Dream 2008 Syrah (Hawke's Bay),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200313,100313,Mount Veeder 2008 Cabernet Sauvignon (Napa Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200314,100314,Rabino 2008 Roero,Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200315,100315,Robert Mondavi 2008 Cabernet Sauvignon (Napa Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200316,100316,Bellussi NV Extra Dry (Prosecco di Valdobbiadene),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200317,100317,Château Mont-Pérat 2008 Les Amants Mont-Pérat (Bordeaux Blanc),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200318,100318,Château Tour de Mirambeau 2006 Bordeaux Blanc,Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200319,100319,Aresti 2007 Reserva Merlot (Curicó Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200320,100320,Paladin 2007 Millesimato Brut Prosecco (Veneto),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200321,100321,Perlage 2008 Col di Manza Extra Dry Millesimato (Prosecco di Valdobbiadene),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200322,100322,Sant Eurosia 2007 Brut (Prosecco di Valdobbiadene),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200323,100323,Sant Eurosia 2007 Millesimato Dry (Prosecco di Valdobbiadene),Liquor Land,"32 E Green St, Champaign, IL 61820"
200324,100324,J. & F. Lurton 2006 Gran Araucano Cabernet Sauvignon (Colchagua Valley),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200325,100325,L'Antica Quercia 2007 Matiú Brut (Prosecco di Conegliano),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200326,100326,Lucas Vineyards 2007 Vignoles (Finger Lakes),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200327,100327,Marsuret NV Extra Dry (Prosecco di Valdobbiadene),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200328,100328,De Martino 2007 Legado Reserva Chardonnay (Limarí Valley),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200329,100329,Beringer 2007 Alluvium Blanc White (Knights Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200330,100330,Brutocao 2006 Reserve Zinfandel (Mendocino),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200331,100331,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200332,100332,Cono Sur 2008 Visión Gewürztraminer (Casablanca Valley),Liquor Land,"32 E Green St, Champaign, IL 61820"
200333,100333,Sommariva NV Palazzo Rosso Brut (Prosecco di Conegliano),Liquor Land,"32 E Green St, Champaign, IL 61820"
200334,100334,Spagnol NV Col del Sas Extra Dry (Prosecco di Valdobbiadene),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200335,100335,Jacquart NV Mosaïque Rosé Brut (Champagne),Binny's Beverage Depot - Champaign,"802 W Town Center Blvd, Champaign, IL 61822"
200336,100336,L'Antica Quercia 2007 Arió Extra Dry (Prosecco di Conegliano),Liquor Land,"32 E Green St, Champaign, IL 61820"
200337,100337,Koyle 2015 Costa Pinot Noir (Colchagua Costa),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200338,100338,Château Notre Dame du Quatourze 2015 Rosé (Languedoc),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200339,100339,Mémoires 2015 Rosé (Coteaux Varois en Provence),Liquor Land,"32 E Green St, Champaign, IL 61820"
200340,100340,Cavas Hill NV 1887 Rosado Sparkling (Cava),Hollywood Liquors,"512 S Neil St A, Champaign, IL 61820"
200341,100341,Antoine Moltès & Fils 2015 Tradition Pinot Gris (Alsace),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200342,100342,Pezzi King 2013 Serracino Reserve Zinfandel (Dry Creek Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200343,100343,Bellisco NV Sparkling (Cava),Champaign Food &Liquor,"505 E University Ave, Champaign, IL 61820"
200344,100344,Pura 8 2010 Grand Reserve Pinot Noir (Rapel Valley),Illini Pantry,"606 S 6th St, Champaign, IL 61820"
200345,100345,Viña Tarapacá 2015 Gran Reserva Chardonnay (Leyda Valley),Blue Star Liquor,"918 W Bradley Ave, Champaign, IL 61820"
200346,100346,Chambers Rosewood Vineyards NV Rare Muscat (Rutherglen),Friar Tuck Beverage,"1333 Savoy Plaza Ln, Savoy, IL 61874"
200347,100347,Chambers Rosewood Vineyards NV Rare Muscadelle (Rutherglen),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
200348,100348,Robert Weil 2014 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Liquor Land,"32 E Green St, Champaign, IL 61820"
200349,100349,Chambers Rosewood Vineyards NV Grand Muscat (Rutherglen),Piccadilly Liquors,"601 S 1st St #101, Champaign, IL 61820"
