wineID,name,description,winary,country,points,price,variety
100107,Marchesi de' Frescobaldi 2014 Castiglioni Red (Toscana),"A blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Sangiovese, this pleasant red has aromas of dark-skinned fruit, toast and a whiff of espresso. The light-bodied, straightforward palate offers cherry, red currant and a hint of light spice alongside zesty acidity and polished tannins.",Marchesi de' Frescobaldi,Italy,87,30,Red Blend
100108,Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana),"Aromas of yellow stone fruit, white spring flower and a whiff of citrus lift out of the glass. The soft round palate offers ripe apricot, yellow peach and a hint of candied nectarine zest.",Marchesi de' Frescobaldi,Italy,87,18,Vermentino
100109,Martin Ranch 2014 J.D. Hurley Zinfandel (Santa Clara Valley),"Lots of spearmint, coyote mint, hot licorice, ginger snaps and Dr Pepper spice up the strawberry fruit of this wine that provides a very herbal take on the grape. Oregano, marjoram, thyme and dill all make a showing on the sip, against a backbone of sweet cherry and blackberry fruit, finishing on cedar.",Martin Ranch,US,87,26,Zinfandel
100110,Ornellaia 2014 Le Volte Red (Toscana),"An easy-drinking blend of Merlot, Sangiovese and Cabernet Sauvignon, this opens with aromas of red berry, toast, herb and roasted coffee bean. The soft palate offers black cherry, mocha and a hint of coffee alongside bright acidity and silky tannins. Drink now.",Ornellaia,Italy,87,30,Red Blend
100111,Pardon et Fils 2015 Les Quartelets (Brouilly),"Produced from cru vines at the base of Mount Brouilly, the wine has structure as well as ripe black-plum fruits. It is generous and its fruit is well balanced by acidity and solid tannins. The wines is ready to drink.",Pardon et Fils,France,87,23,Gamay
100112,Piña 2013 Wolff Vineyard Cabernet Sauvignon (Yountville),"This 100% varietal wine opens in a heady aroma of leather pouch, clove and marshmallow. Both herbaceous and tannic, it begs for more time in the bottle or substantial swirling in the glass.",Piña,US,87,85,Cabernet Sauvignon
100113,Podere Ciona 2014 Semifonte Red (Toscana),"Made with 90% Merlot and 10% Alicante, this easygoing red opens with delicate aromas suggesting red currant and baking spice. The straightforward palate delivers red plum and clove alongside soft tannins. Enjoy soon.",Podere Ciona,Italy,87,15,Red Blend
100114,Poggioventoso 2015 Poetico White (Toscana),"Made with Vermentino, Malvasia di Candia Aromatica and Petit Manseng, this easy-drinking white has aromas of fragrant white wild flower, citrus and white stone fruit. The ripe round palate offers apricot, lime and a hint of saline.",Poggioventoso,Italy,87,19,White Blend
100115,Pull 2012 BDX Red (Paso Robles),"Tar, dried meat, olallieberry and sharp cedar aromas show on this blend of 51% Cabernet Sauvignon and 49% Merlot. Dried strawberries and plums mix with thyme and dried rose petals on the palate.",Pull,US,87,18,Bordeaux-style Red Blend
100116,Pull 2013 Chardonnay (Paso Robles),"Poached pears, yellow apples and a touch of butter show on the classic nose of this Chardonnay that holds to steely frame. Very sharp acidity kicks off the sip, where Pink Lady apples and warm vanilla surround a tight minerality. It's both sharp and slightly sweet.",Pull,US,87,18,Chardonnay
100117,R2 2013 Camp 4 Vineyard Grenache Blanc (Santa Ynez Valley),"The distinctive nose on this bottling is tight yet tropical, with mango, pineapple, pear skins, orange rinds, dried lime peels and a gin-like juniper all converging. The palate offers a balance between tightly woven texture and ripe tropicality, with lime rinds, mango and petrol touches.",R2,US,87,25,Grenache Blanc
100118,Rideau 2014 Estate Syrah,"Baked red cherry, crushed clove, iron and rose petals make for standard aromas on this bottling, although they are fairly light and simple here. There is a sizzle of acitity on the palate, where juicy strawberry and olallieberry flavors are easy to enjoy, made more complex by graphite and cedar touches.",Rideau,US,87,44,Syrah
100119,Tenuta Forconi 2013 Toscano Red (Toscana),"A blend of 50% Cabernet Sauvignon, 30% Merlot and 20% Sangiovese, this offers aromas of black currant, caramel and mocha. The dense palate delivers toast, leather and cedar alongside teeth-coating tannins that grip the finish.",Tenuta Forconi,Italy,87,80,Red Blend
100120,Dopff & Irion 2004 Schoenenbourg Grand Cru Vendanges Tardives Riesling (Alsace),"Medium-gold in color. Complex and inviting nose layered with a strong earthy minerality, vibrant bright fruit and intriguing notes of petrol and honey. On the palate it is racy, taut and focused full of well defined ripe succulent citrus and stone fruit. Rich, viscous texture perfectly balanced by the wine's crispness and almost steely minerality. Very long, juicy, lingering finish.",Dopff & Irion,France,92,80,Riesling
100121,Ceretto 2003 Bricco Rocche Prapó (Barolo),"Slightly backward, particularly given the vintage, the wine has a complex nose with plenty of dark fruit, Turkish delight, smoked meat and earth. A full rich palate, slightly soft, it begins to run out of steam a little in mid palate, but returns with a flourish, and the finish is long and nuanced. Will repay 5+ years of cellaring.",Ceretto,Italy,92,70,Nebbiolo
100122,Matrix 2007 Stuhlmuller Vineyard Chardonnay (Alexander Valley),"The vineyard is one of the better Chardonnay sources in Alexander Valley, and in this fine vintage it lends ripe pineapple, pear, Key lime pie and Mandarin orange flavors to the wine. Lots of toasty new oak adds buttered toast and vanilla, but the wood influence is in balance. Classic Burgundian-style California Chardonnay, rich and opulent.",Matrix,US,92,36,Chardonnay
100123,Mauritson 2007 Rockpile Cemetary Vineyard Zinfandel (Rockpile),"Defines Rockpile Zinfandel in intensity of fruit and high alcohol which is in keeping with the volume. There are few red wines in the world like this. It's fully dry, with potent flavors of baked blackberries, blackcurrants, cola and peppery spices, and the tannins are huge, but negotiable. Demands the richest grilled meats and cheeses.",Mauritson,US,92,39,Zinfandel
100124,Henry's Drive Vignerons 2006 Parson's Flat Shiraz-Cabernet Sauvignon (Padthaway),"The blend is roughly two-thirds Shiraz and one-third Cabernet, and the result combines berries with cassis and generosity with structure, all framed by toasty oak. Savory in character, long and dusty on the finish. Drink now-2018.",Henry's Drive Vignerons,Australia,92,40,Shiraz-Cabernet Sauvignon
100125,Silverado 2006 Cabernet Sauvignon (Napa Valley),"This sophisticated wine is mostly Cabernet Sauvignon, which accounts for the firm tannins and dense structure as well as most of the blackberries and blackcurrants. Smaller amounts of Merlot and Cabernet Franc add cherries and violets, while oak contributes smoky complexities. Rich and elegant, the wine provides lovely drinking now.",Silverado,US,92,45,Cabernet Sauvignon
100126,Le Riche 2003 Cabernet Sauvignon Reserve Cabernet Sauvignon (Stellenbosch),"Etienne Le Riche is a total Cabernet specialist. With a tiny production of 5,000 cases across all his wines, this is boutique in the best sense. The Reserve Cabernets are, of course, the stars. This 2003 is fruit and wood driven, a powerful but still elegant wine, with black plums, tannins and super-ripe fruits.",Le Riche,South Africa,91,45,Cabernet Sauvignon
100127,Pierre Sparr 2007 Vendages Tardives Gewurztraminer (Alsace),"Mid-gold color. Pronounced and enticing aromas of ripe citrus and stone fruit, layered with honey and floral notes with a touch of sweet spice. Rich and creamy texture packed with sweet ripe juicy fruit, honey, spice and a twist of sage. Off-dry, deliciously smooth with fresh acidity and medium-body. An elegant wine with a long, creamy, spicy finish.",Pierre Sparr,France,91,48,Gewürztraminer
100128,Pierre Sparr 2008 Alsace One White (Alsace),"Attractive mid-gold color with intense aromas of ripe citrus and stone fruit, strong minerality and hints of spice. Racy with crisp acidity, juicy, rich and smooth texture with lots of concentrated, bright flavors of blood orange, peach, apricot, mango and spice. Strong minerality follows through to a long, precise, juicy finish.",Pierre Sparr,France,91,13,White Blend
100129,Kuentz-Bas 2008 Pinot Blanc (Alsace),"Compelling minerality on the nose, Refined and focused floral aromas with ample ripe stone fruit and a hint of petrol. Racy acidity and lovely taut palate with generous layers of juicy ripe peach, apricot and nectarine. Strong minerality prevails across the palate leading to a lingering finish. Very balanced.",Kuentz-Bas,France,91,17,Pinot Blanc
100130,Camberley 2004 Philosophers' Stone Red (Stellenbosch),"A big, black bruiser of a wine that has black olive flavors and aromas and plenty beyond. Raspberry, mulberry, vanilla and spice all vie on the nose, while the palate is so dark it´s tough to discern the plum and leather flavors. Give it three years and reap the benefits.",Camberley,South Africa,91,25,Bordeaux-style Red Blend
100131,Ceretto 2003 Bricco Rocche Brunate (Barolo),"At the first it was quite muted and subdued, but over a ten minute period it developed beautifully in the glass. The dark fruit is still dominant, but it is beginning to show some interesting tertiary aromas of earth, mushrooms and leather. Well balanced with a medium finish. Needs a few more years, but can be enjoyed now with a good deal of pleasure.",Ceretto,Italy,91,70,Nebbiolo
100132,Dopff & Irion 2008 Gentil White (Alsace),"Attractive mid-gold color. Compelling layers of tangy citrus and stone fruit aromas with notes of honey and earthy minerality. Intense flavors of honey, tangy orange citrus, sweet peach and apricot that are both rich and juicy. Crisp acidity provides a perfect balance for the slight sweetness on the finish. Taut and focused.",Dopff & Irion,France,91,20,Alsace white blend
100133,Delheim 2001 Grand Reserve Cabernet Sauvignon (Simonsberg-Stellenbosch),"A Cabernet-dominated (98%) wine, which boasts a dense, concentrated tannic structure. Flavors of cassis underly this, while the wood spices contribute their ribbon of flavor. This is an impressive wine, the flagship red from this estate founded by Spatz Sperling over 30 years ago.",Delheim,South Africa,91,30,Cabernet Sauvignon
100134,Poderi Luigi Einaudi 2003 Barolo,"Einaudi's wines have been improving lately, and this Barolo was very impressive, given the trying conditions of the vintage. Big rich, fat with smoked meat and a good dose of oak, the wine was one of the few that didn't peter out early but stayed on the palate to the end, culminating in an nice easy finish.",Poderi Luigi Einaudi,Italy,91,68,Nebbiolo
100135,Clark-Clauden 2007 Cabernet Sauvignon (Napa Valley),"Give this young Cab time in the cellar to come around. Right now, it's fresh and tannic, with primary fruit blackberry and cherry flavors, and the sweet smoky oak hasn't been integrated. Should knit together over the next 4-6 years, at least.",Clark-Clauden,US,91,78,Cabernet Sauvignon
100136,Giacomo Ascheri 2001 Sorano (Barolo),"The color is just beginning to show signs of browning at the edge, but the wine is still fresh and vibrant. The nose is complex, showing licorice, summer fruits, caramel and roses. On the palate, it is soft and pleasant, but lacks some concentration. At its peak, but will drink well for a few years.",Giacomo Ascheri,Italy,91,60,Nebbiolo
100137,Lassègue 2003 Saint-Émilion,"This wine's black cherry and plum flavors veer dangerously toward prune—no doubt a product of the exceedingly hot summer. It's creamy and supple in texture, adding just enough tobacco, vanilla and smoke for complexity. But for all the fruit and ripeness, it finishes with great elegance and precision. Drink now–2020. Imported by Acadia Imports.",Lassègue,France,91,50,Bordeaux-style Red Blend
100138,Beaumont 2005 Hope Marguerite Chenin Blanc (Walker Bay),"This is great Chenin Blanc, wood fermented but still leaving all the varietal character. Rich, creamy, almond flavors and silky smooth, which keeps all the essential acidity of the grape, with added spice and vanilla.",Beaumont,South Africa,90,,Chenin Blanc
100139,Dopff & Irion 2008 Crustacés White (Alsace),"Mid-gold color. Very mineral driven with subtle aromas of bruised apple and stone fruit compote. Crisp, fairly taut palate showing strong minerality and ripe flavors of red apple, cantaloupe, sweet nectarine and spice. Taut and precise texture with a long, slightly austere finish.",Dopff & Irion,France,90,10,Alsace white blend
100140,Kuentz-Bas 2007 Cuvée Jerémy Sélection de Grains Nobles Pinot Gris (Alsace),"Beautiful deep gold color. Intense, concentrated nose with vibrant aromas of honey, citrus marmalade and savory botrytis notes. Deliciously sweet and succulent, yet balanced by good acidity. Packed with flavors of sweet ultra-ripe stone and tropical fruit, with honey and botrytis notes following through. Strong minerality prevails to a long, complex finish.",Kuentz-Bas,France,90,112,Pinot Gris
